tgl_perawatan,total_jumlah_per_hari
2022-05-31,56
2022-06-01,18
2022-06-02,45
2022-06-03,28
2022-06-04,53
2022-06-05,48
2022-06-06,68
2022-06-07,28
2022-06-08,31
2022-06-09,59
2022-06-10,111
2022-06-11,63
2022-06-12,55
2022-06-13,0
2022-06-14,43
2022-06-15,15
2022-06-16,69
2022-06-17,24
2022-06-18,105
2022-06-19,80
2022-06-20,43
2022-06-21,38
2022-06-22,73
2022-06-23,48
2022-06-24,58
2022-06-25,43
2022-06-26,36
2022-06-27,55
2022-06-28,45
2022-06-29,51
2022-06-30,54
2022-07-01,45
2022-07-02,90
2022-07-03,85
2022-07-04,54
2022-07-05,23
2022-07-06,24
2022-07-07,15
2022-07-08,25
2022-07-09,63
2022-07-10,33
2022-07-11,0
2022-07-12,0
2022-07-13,6
2022-07-14,30
2022-07-15,48
2022-07-16,25
2022-07-17,15
2022-07-18,70
2022-07-19,6
2022-07-20,23
2022-07-21,62
2022-07-22,28
2022-07-23,63
2022-07-24,81
2022-07-25,106
2022-07-26,33
2022-07-27,10
2022-07-28,18
2022-07-29,59
2022-07-30,40
2022-07-31,66
2022-08-01,78
2022-08-02,56
2022-08-03,131
2022-08-04,79
2022-08-05,36
2022-08-06,84
2022-08-07,108
2022-08-08,0
2022-08-09,50
2022-08-10,18
2022-08-11,48
2022-08-12,103
2022-08-13,71
2022-08-14,57
2022-08-15,123
2022-08-16,95
2022-08-17,6
2022-08-18,60
2022-08-19,33
2022-08-20,105
2022-08-21,21
2022-08-22,0
2022-08-23,109
2022-08-24,15
2022-08-25,109
2022-08-26,29
2022-08-27,70
2022-08-28,66
2022-08-29,99
2022-08-30,55
2022-08-31,69
2022-09-01,54
2022-09-02,30
2022-09-03,93
2022-09-04,60
2022-09-05,92
2022-09-06,35
2022-09-07,12
2022-09-08,57
2022-09-09,61
2022-09-10,33
2022-09-11,18
2022-09-12,127
2022-09-13,30
2022-09-14,55
2022-09-15,52
2022-09-16,76
2022-09-17,30
2022-09-18,123
2022-09-19,128
2022-09-20,60
2022-09-21,16
2022-09-22,37
2022-09-23,30
2022-09-24,66
2022-09-25,15
2022-09-26,31
2022-09-27,70
2022-09-28,33
2022-09-29,3
2022-09-30,60
2022-10-01,50
2022-10-02,49
2022-10-03,75
2022-10-04,34
2022-10-05,58
2022-10-06,18
2022-10-07,40
2022-10-08,63
2022-10-09,123
2022-10-10,43
2022-10-11,68
2022-10-12,43
2022-10-13,40
2022-10-14,25
2022-10-15,24
2022-10-16,51
2022-10-17,90
2022-10-18,31
2022-10-19,27
2022-10-20,93
2022-10-21,61
2022-10-22,22
2022-10-23,111
2022-10-24,71
2022-10-25,60
2022-10-26,53
2022-10-27,120
2022-10-28,50
2022-10-29,30
2022-10-30,18
2022-10-31,62
2022-11-01,72
2022-11-02,39
2022-11-03,49
2022-11-04,18
2022-11-05,40
2022-11-06,66
2022-11-07,110
2022-11-08,72
2022-11-09,53
2022-11-10,53
2022-11-11,114
2022-11-12,35
2022-11-13,90
2022-11-14,80
2022-11-15,65
2022-11-16,15
2022-11-17,72
2022-11-18,21
2022-11-19,63
2022-11-20,108
2022-11-21,115
2022-11-22,102
2022-11-23,80
2022-11-24,0
2022-11-25,37
2022-11-26,40
2022-11-27,0
2022-11-28,35
2022-11-29,35
2022-11-30,3
2022-12-01,77
2022-12-02,30
2022-12-03,15
2022-12-04,15
2022-12-05,38
2022-12-06,63
2022-12-07,59
2022-12-08,90
2022-12-09,22
2022-12-10,78
2022-12-11,46
2022-12-12,43
2022-12-13,28
2022-12-14,55
2022-12-15,0
2022-12-16,63
2022-12-17,45
2022-12-18,48
2022-12-19,0
2022-12-20,51
2022-12-21,58
2022-12-22,51
2022-12-23,91
2022-12-24,15
2022-12-25,2
2022-12-26,0
2022-12-27,128
2022-12-28,3
2022-12-29,46
2022-12-30,71
2022-12-31,48
